emoji,variant,base,detail,outline,mane_base,mane_high,face_base,face_inner,ear_inner,nose,whisker_dot,eye,body_base,wing,beak,leaf_base,leaf_detail,flower,stem,body,window,wheel
1f6b8,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f6b8,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f6b8,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f6b9,1,,#b0302a,#000000,,,,,,,,,,,,,,,,#e74c3c,#add8e6,#505050
1f6b9,2,,#d48733,#000000,,,,,,,,,,,,,,,,#ffa64d,#b7dee9,#5a5a5a
1f6b9,3,,#4366a7,#000000,,,,,,,,,,,,,,,,#5ab8f1,#c1e4ec,#646464
1f6b9,4,,#55af78,#000000,,,,,,,,,,,,,,,,#79d7ad,#cbeaf0,#6e6e6e
1f6b9,5,,#787878,#000000,,,,,,,,,,,,,,,,#a8a8a8,#d5f0f3,#787878
1f6ba,1,,#b0302a,#000000,,,,,,,,,,,,,,,,#e74c3c,#add8e6,#505050
1f6ba,2,,#d48733,#000000,,,,,,,,,,,,,,,,#ffa64d,#b7dee9,#5a5a5a
1f6ba,3,,#4366a7,#000000,,,,,,,,,,,,,,,,#5ab8f1,#c1e4ec,#646464
1f6ba,4,,#55af78,#000000,,,,,,,,,,,,,,,,#79d7ad,#cbeaf0,#6e6e6e
1f6ba,5,,#787878,#000000,,,,,,,,,,,,,,,,#a8a8a8,#d5f0f3,#787878
1f6bb,1,,#b0302a,#000000,,,,,,,,,,,,,,,,#e74c3c,#add8e6,#505050
1f6bb,2,,#d48733,#000000,,,,,,,,,,,,,,,,#ffa64d,#b7dee9,#5a5a5a
1f6bb,3,,#4366a7,#000000,,,,,,,,,,,,,,,,#5ab8f1,#c1e4ec,#646464
1f6bb,4,,#55af78,#000000,,,,,,,,,,,,,,,,#79d7ad,#cbeaf0,#6e6e6e
1f6bb,5,,#787878,#000000,,,,,,,,,,,,,,,,#a8a8a8,#d5f0f3,#787878
1f6bc,1,,#b0302a,#000000,,,,,,,,,,,,,,,,#e74c3c,#add8e6,#505050
1f6bc,2,,#d48733,#000000,,,,,,,,,,,,,,,,#ffa64d,#b7dee9,#5a5a5a
1f6bc,3,,#4366a7,#000000,,,,,,,,,,,,,,,,#5ab8f1,#c1e4ec,#646464
1f6bc,4,,#55af78,#000000,,,,,,,,,,,,,,,,#79d7ad,#cbeaf0,#6e6e6e
1f6bc,5,,#787878,#000000,,,,,,,,,,,,,,,,#a8a8a8,#d5f0f3,#787878
1f6bd,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f6bd,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f6bd,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f6bd,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f6bd,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f6be,1,,#b0302a,#000000,,,,,,,,,,,,,,,,#e74c3c,#add8e6,#505050
1f6be,2,,#d48733,#000000,,,,,,,,,,,,,,,,#ffa64d,#b7dee9,#5a5a5a
1f6be,3,,#4366a7,#000000,,,,,,,,,,,,,,,,#5ab8f1,#c1e4ec,#646464
1f6be,4,,#55af78,#000000,,,,,,,,,,,,,,,,#79d7ad,#cbeaf0,#6e6e6e
1f6be,5,,#787878,#000000,,,,,,,,,,,,,,,,#a8a8a8,#d5f0f3,#787878
1f6bf,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f6bf,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f6bf,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f6bf,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f6bf,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f6c0-1f3fb,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f6c0-1f3fb,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f6c0-1f3fb,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f6c0-1f3fb,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f6c0-1f3fb,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f6c0-1f3fc,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f6c0-1f3fc,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f6c0-1f3fc,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f6c0-1f3fc,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f6c0-1f3fc,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f6c0-1f3fd,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f6c0-1f3fd,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f6c0-1f3fd,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f6c0-1f3fd,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f6c0-1f3fd,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f6c0-1f3fe,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f6c0-1f3fe,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f6c0-1f3fe,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f6c0-1f3fe,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f6c0-1f3fe,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f6c0-1f3ff,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f6c0-1f3ff,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f6c0-1f3ff,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f6c0-1f3ff,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f6c0-1f3ff,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f6c0,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f6c0,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f6c0,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f6c0,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f6c0,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f6c1,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f6c1,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f6c1,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f6c1,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f6c1,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f6c2,1,,#b0302a,#000000,,,,,,,,,,,,,,,,#e74c3c,#add8e6,#505050
1f6c2,2,,#d48733,#000000,,,,,,,,,,,,,,,,#ffa64d,#b7dee9,#5a5a5a
1f6c2,3,,#4366a7,#000000,,,,,,,,,,,,,,,,#5ab8f1,#c1e4ec,#646464
1f6c2,4,,#55af78,#000000,,,,,,,,,,,,,,,,#79d7ad,#cbeaf0,#6e6e6e
1f6c2,5,,#787878,#000000,,,,,,,,,,,,,,,,#a8a8a8,#d5f0f3,#787878
1f6c3,1,,#b0302a,#000000,,,,,,,,,,,,,,,,#e74c3c,#add8e6,#505050
1f6c3,2,,#d48733,#000000,,,,,,,,,,,,,,,,#ffa64d,#b7dee9,#5a5a5a
1f6c3,3,,#4366a7,#000000,,,,,,,,,,,,,,,,#5ab8f1,#c1e4ec,#646464
1f6c3,4,,#55af78,#000000,,,,,,,,,,,,,,,,#79d7ad,#cbeaf0,#6e6e6e
1f6c3,5,,#787878,#000000,,,,,,,,,,,,,,,,#a8a8a8,#d5f0f3,#787878
1f6c4,1,,#b0302a,#000000,,,,,,,,,,,,,,,,#e74c3c,#add8e6,#505050
1f6c4,2,,#d48733,#000000,,,,,,,,,,,,,,,,#ffa64d,#b7dee9,#5a5a5a
1f6c4,3,,#4366a7,#000000,,,,,,,,,,,,,,,,#5ab8f1,#c1e4ec,#646464
1f6c4,4,,#55af78,#000000,,,,,,,,,,,,,,,,#79d7ad,#cbeaf0,#6e6e6e
1f6c4,5,,#787878,#000000,,,,,,,,,,,,,,,,#a8a8a8,#d5f0f3,#787878
1f6c5,1,,#b0302a,#000000,,,,,,,,,,,,,,,,#e74c3c,#add8e6,#505050
1f6c5,2,,#d48733,#000000,,,,,,,,,,,,,,,,#ffa64d,#b7dee9,#5a5a5a
1f6c5,3,,#4366a7,#000000,,,,,,,,,,,,,,,,#5ab8f1,#c1e4ec,#646464
1f6c5,4,,#55af78,#000000,,,,,,,,,,,,,,,,#79d7ad,#cbeaf0,#6e6e6e
1f6c5,5,,#787878,#000000,,,,,,,,,,,,,,,,#a8a8a8,#d5f0f3,#787878
1f6cb,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f6cb,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f6cb,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f6cb,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f6cb,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f6cc-1f3fb,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f6cc-1f3fb,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f6cc-1f3fb,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f6cc-1f3fb,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f6cc-1f3fb,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f6cc-1f3fc,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f6cc-1f3fc,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f6cc-1f3fc,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f6cc-1f3fc,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f6cc-1f3fc,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f6cc-1f3fd,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f6cc-1f3fd,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f6cc-1f3fd,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f6cc-1f3fd,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f6cc-1f3fd,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f6cc-1f3fe,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f6cc-1f3fe,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f6cc-1f3fe,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f6cc-1f3fe,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f6cc-1f3fe,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f6cc-1f3ff,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f6cc-1f3ff,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f6cc-1f3ff,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f6cc-1f3ff,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f6cc-1f3ff,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f6cc,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f6cc,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f6cc,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f6cc,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f6cc,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f6cd,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f6cd,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f6cd,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f6cd,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f6cd,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f6ce,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f6ce,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f6ce,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f6ce,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f6ce,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f6cf,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f6cf,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f6cf,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f6cf,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f6cf,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f6d0,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f6d0,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f6d0,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f6d0,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f6d0,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f6d1,1,,#b0302a,#000000,,,,,,,,,,,,,,,,#e74c3c,#add8e6,#505050
1f6d1,2,,#d48733,#000000,,,,,,,,,,,,,,,,#ffa64d,#b7dee9,#5a5a5a
1f6d1,3,,#4366a7,#000000,,,,,,,,,,,,,,,,#5ab8f1,#c1e4ec,#646464
1f6d1,4,,#55af78,#000000,,,,,,,,,,,,,,,,#79d7ad,#cbeaf0,#6e6e6e
1f6d1,5,,#787878,#000000,,,,,,,,,,,,,,,,#a8a8a8,#d5f0f3,#787878
1f6d2,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f6d2,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f6d2,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f6d2,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f6d2,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f6d5,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f6d5,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f6d5,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f6d5,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f6d5,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f6d6,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f6d6,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f6d6,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f6d6,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f6d6,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f6d7,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f6d7,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f6d7,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f6d7,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f6d7,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f6dd,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f6dd,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f6dd,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f6dd,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f6dd,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f6de,1,,#b0302a,#000000,,,,,,,,,,,,,,,,#e74c3c,#add8e6,#505050
1f6de,2,,#d48733,#000000,,,,,,,,,,,,,,,,#ffa64d,#b7dee9,#5a5a5a
1f6de,3,,#4366a7,#000000,,,,,,,,,,,,,,,,#5ab8f1,#c1e4ec,#646464
1f6de,4,,#55af78,#000000,,,,,,,,,,,,,,,,#79d7ad,#cbeaf0,#6e6e6e
1f6de,5,,#787878,#000000,,,,,,,,,,,,,,,,#a8a8a8,#d5f0f3,#787878
1f6df,1,,#b0302a,#000000,,,,,,,,,,,,,,,,#e74c3c,#add8e6,#505050
1f6df,2,,#d48733,#000000,,,,,,,,,,,,,,,,#ffa64d,#b7dee9,#5a5a5a
1f6df,3,,#4366a7,#000000,,,,,,,,,,,,,,,,#5ab8f1,#c1e4ec,#646464
1f6df,4,,#55af78,#000000,,,,,,,,,,,,,,,,#79d7ad,#cbeaf0,#6e6e6e
1f6df,5,,#787878,#000000,,,,,,,,,,,,,,,,#a8a8a8,#d5f0f3,#787878
1f6e0,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f6e0,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f6e0,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f6e0,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f6e0,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f6e1,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f6e1,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f6e1,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f6e1,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f6e1,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f6e2,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f6e2,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f6e2,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f6e2,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f6e2,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f6e3,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f6e3,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f6e3,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f6e3,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f6e3,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f6e4,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f6e4,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f6e4,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f6e4,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f6e4,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f6e5,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f6e5,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f6e5,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f6e5,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f6e5,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f6e9,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f6e9,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f6e9,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f6e9,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f6e9,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f6eb,1,,#b0302a,#000000,,,,,,,,,,,,,,,,#e74c3c,#add8e6,#505050
1f6eb,2,,#d48733,#000000,,,,,,,,,,,,,,,,#ffa64d,#b7dee9,#5a5a5a
1f6eb,3,,#4366a7,#000000,,,,,,,,,,,,,,,,#5ab8f1,#c1e4ec,#646464
1f6eb,4,,#55af78,#000000,,,,,,,,,,,,,,,,#79d7ad,#cbeaf0,#6e6e6e
1f6eb,5,,#787878,#000000,,,,,,,,,,,,,,,,#a8a8a8,#d5f0f3,#787878
1f6ec,1,,#b0302a,#000000,,,,,,,,,,,,,,,,#e74c3c,#add8e6,#505050
1f6ec,2,,#d48733,#000000,,,,,,,,,,,,,,,,#ffa64d,#b7dee9,#5a5a5a
1f6ec,3,,#4366a7,#000000,,,,,,,,,,,,,,,,#5ab8f1,#c1e4ec,#646464
1f6ec,4,,#55af78,#000000,,,,,,,,,,,,,,,,#79d7ad,#cbeaf0,#6e6e6e
1f6ec,5,,#787878,#000000,,,,,,,,,,,,,,,,#a8a8a8,#d5f0f3,#787878
1f6f0,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f6f0,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f6f0,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f6f0,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f6f0,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f6f3,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f6f3,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f6f3,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f6f3,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f6f3,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f6f4,1,,#b0302a,#000000,,,,,,,,,,,,,,,,#e74c3c,#add8e6,#505050
1f6f4,2,,#d48733,#000000,,,,,,,,,,,,,,,,#ffa64d,#b7dee9,#5a5a5a
1f6f4,3,,#4366a7,#000000,,,,,,,,,,,,,,,,#5ab8f1,#c1e4ec,#646464
1f6f4,4,,#55af78,#000000,,,,,,,,,,,,,,,,#79d7ad,#cbeaf0,#6e6e6e
1f6f4,5,,#787878,#000000,,,,,,,,,,,,,,,,#a8a8a8,#d5f0f3,#787878
1f6f5,1,,#b0302a,#000000,,,,,,,,,,,,,,,,#e74c3c,#add8e6,#505050
1f6f5,2,,#d48733,#000000,,,,,,,,,,,,,,,,#ffa64d,#b7dee9,#5a5a5a
1f6f5,3,,#4366a7,#000000,,,,,,,,,,,,,,,,#5ab8f1,#c1e4ec,#646464
1f6f5,4,,#55af78,#000000,,,,,,,,,,,,,,,,#79d7ad,#cbeaf0,#6e6e6e
1f6f5,5,,#787878,#000000,,,,,,,,,,,,,,,,#a8a8a8,#d5f0f3,#787878
1f6f6,1,,#b0302a,#000000,,,,,,,,,,,,,,,,#e74c3c,#add8e6,#505050
1f6f6,2,,#d48733,#000000,,,,,,,,,,,,,,,,#ffa64d,#b7dee9,#5a5a5a
1f6f6,3,,#4366a7,#000000,,,,,,,,,,,,,,,,#5ab8f1,#c1e4ec,#646464
1f6f6,4,,#55af78,#000000,,,,,,,,,,,,,,,,#79d7ad,#cbeaf0,#6e6e6e
1f6f6,5,,#787878,#000000,,,,,,,,,,,,,,,,#a8a8a8,#d5f0f3,#787878
1f6f7,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f6f7,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f6f7,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f6f7,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f6f7,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f6f8,1,,#b0302a,#000000,,,,,,,,,,,,,,,,#e74c3c,#add8e6,#505050
1f6f8,2,,#d48733,#000000,,,,,,,,,,,,,,,,#ffa64d,#b7dee9,#5a5a5a
1f6f8,3,,#4366a7,#000000,,,,,,,,,,,,,,,,#5ab8f1,#c1e4ec,#646464
1f6f8,4,,#55af78,#000000,,,,,,,,,,,,,,,,#79d7ad,#cbeaf0,#6e6e6e
1f6f8,5,,#787878,#000000,,,,,,,,,,,,,,,,#a8a8a8,#d5f0f3,#787878
1f6f9,1,,#b0302a,#000000,,,,,,,,,,,,,,,,#e74c3c,#add8e6,#505050
1f6f9,2,,#d48733,#000000,,,,,,,,,,,,,,,,#ffa64d,#b7dee9,#5a5a5a
1f6f9,3,,#4366a7,#000000,,,,,,,,,,,,,,,,#5ab8f1,#c1e4ec,#646464
1f6f9,4,,#55af78,#000000,,,,,,,,,,,,,,,,#79d7ad,#cbeaf0,#6e6e6e
1f6f9,5,,#787878,#000000,,,,,,,,,,,,,,,,#a8a8a8,#d5f0f3,#787878
1f6fa,1,,#b0302a,#000000,,,,,,,,,,,,,,,,#e74c3c,#add8e6,#505050
1f6fa,2,,#d48733,#000000,,,,,,,,,,,,,,,,#ffa64d,#b7dee9,#5a5a5a
1f6fa,3,,#4366a7,#000000,,,,,,,,,,,,,,,,#5ab8f1,#c1e4ec,#646464
1f6fa,4,,#55af78,#000000,,,,,,,,,,,,,,,,#79d7ad,#cbeaf0,#6e6e6e
1f6fa,5,,#787878,#000000,,,,,,,,,,,,,,,,#a8a8a8,#d5f0f3,#787878
1f6fb,1,,#b0302a,#000000,,,,,,,,,,,,,,,,#e74c3c,#add8e6,#505050
1f6fb,2,,#d48733,#000000,,,,,,,,,,,,,,,,#ffa64d,#b7dee9,#5a5a5a
1f6fb,3,,#4366a7,#000000,,,,,,,,,,,,,,,,#5ab8f1,#c1e4ec,#646464
1f6fb,4,,#55af78,#000000,,,,,,,,,,,,,,,,#79d7ad,#cbeaf0,#6e6e6e
1f6fb,5,,#787878,#000000,,,,,,,,,,,,,,,,#a8a8a8,#d5f0f3,#787878
1f6fc,1,,#b0302a,#000000,,,,,,,,,,,,,,,,#e74c3c,#add8e6,#505050
1f6fc,2,,#d48733,#000000,,,,,,,,,,,,,,,,#ffa64d,#b7dee9,#5a5a5a
1f6fc,3,,#4366a7,#000000,,,,,,,,,,,,,,,,#5ab8f1,#c1e4ec,#646464
1f6fc,4,,#55af78,#000000,,,,,,,,,,,,,,,,#79d7ad,#cbeaf0,#6e6e6e
1f6fc,5,,#787878,#000000,,,,,,,,,,,,,,,,#a8a8a8,#d5f0f3,#787878
1f7e0,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f7e0,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f7e0,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
